date,close,volume,ticker
2024-12-03,270.65,247754,VHT
2024-12-04,270.98,146084,VHT
2024-12-05,267.86,214814,VHT
2024-12-06,266.95,172455,VHT
2024-12-09,267.43,158619,VHT
2024-12-10,266.36,186086,VHT
2024-12-11,263.3,233729,VHT
2024-12-12,260.71,310510,VHT
2024-12-13,260.43,346935,VHT
2024-12-16,258.19,445491,VHT
2024-12-17,257.92,533392,VHT
2024-12-18,252.56,326015,VHT
2024-12-19,250.81,1137097,VHT
2024-12-20,253.89,457065,VHT
2024-12-23,256.19,479498,VHT
2024-12-24,257.03,261295,VHT
2024-12-26,257.87,249661,VHT
2024-12-27,256.38,318644,VHT
2024-12-30,253.18,413362,VHT
2024-12-31,253.69,419277,VHT
2025-01-02,254.06,406859,VHT
2025-01-03,256.58,293151,VHT
2025-01-06,256.69,264183,VHT
2025-01-07,258.14,364261,VHT
2025-01-08,259.37,232560,VHT
2025-01-10,257.48,359541,VHT
2025-01-13,260.65,401599,VHT
2025-01-14,257.85,353813,VHT
2025-01-15,259.08,495293,VHT
2025-01-16,260.17,226947,VHT
2025-01-17,258.53,240972,VHT
2025-01-21,263.21,517089,VHT
2025-01-22,262.79,305304,VHT
2025-01-23,265.99,450935,VHT
2025-01-24,266.44,521570,VHT
2025-01-27,271.8,412758,VHT
2025-01-28,270.43,348806,VHT
2025-01-29,268.95,234237,VHT
2025-01-30,271.78,214618,VHT
2025-01-31,270.77,359178,VHT
2025-02-03,271.38,374981,VHT
2025-02-04,270.85,248612,VHT
2025-02-05,273.83,215167,VHT
2025-02-06,271.35,222287,VHT
2025-02-07,269.41,221035,VHT
2025-02-10,268.96,234250,VHT
2025-02-11,268.16,161607,VHT
2025-02-12,267.94,318914,VHT
2025-02-13,269.25,132405,VHT
2025-02-14,266.69,178783,VHT
2025-02-18,266.44,237267,VHT
2025-02-19,269.62,230514,VHT
2025-02-20,270.87,196413,VHT
2025-02-21,268.78,264930,VHT
2025-02-24,270.28,240476,VHT
2025-02-25,272.04,273548,VHT
2025-02-26,270.45,203319,VHT
2025-02-27,268.69,241688,VHT
2025-02-28,271.85,184378,VHT
2025-03-03,271.8,217552,VHT
2025-03-04,269.56,265465,VHT
2025-03-05,272.37,227447,VHT
2025-03-06,271.42,228610,VHT
2025-03-07,271.55,232277,VHT
2025-03-10,268.27,247028,VHT
2025-03-11,265.74,215986,VHT
2025-03-12,263.44,193298,VHT
2025-03-13,261.62,150140,VHT
2025-03-14,264.06,114663,VHT
2025-03-17,267.37,114757,VHT
2025-03-18,267.13,103057,VHT
2025-03-19,267.6,208629,VHT
2025-03-20,267.62,110563,VHT
2025-03-21,266.94,129026,VHT
2025-03-24,269.37,102354,VHT
2025-03-25,265.03,181786,VHT
2025-03-26,263.67,171701,VHT
2025-03-27,264.15,138615,VHT
2025-03-28,262.9,256313,VHT
2025-03-31,264.73,179637,VHT
2025-04-01,259.93,184266,VHT
2025-04-02,261.92,152283,VHT
2025-04-03,259.09,318422,VHT
2025-04-04,244.93,611190,VHT
2025-04-07,243.59,1384644,VHT
2025-04-08,240.57,400625,VHT
2025-04-09,251.76,804170,VHT
2025-04-10,244.31,506456,VHT
2025-04-11,248.11,226667,VHT
2025-04-14,251.42,185164,VHT
2025-04-15,249.89,157008,VHT
2025-04-16,247.16,241874,VHT
2025-04-17,246.13,259759,VHT
2025-04-21,240.75,373990,VHT
2025-04-22,245.35,297066,VHT
2025-04-23,246.87,242124,VHT
2025-04-24,250.44,104004,VHT
2025-04-25,251.47,145883,VHT
2025-04-28,252.47,163665,VHT
2025-04-29,254.01,335570,VHT
2025-04-30,255.89,157451,VHT
2025-05-01,249.69,215230,VHT
2025-05-02,253.23,241320,VHT
2025-05-05,252.46,197909,VHT
2025-05-06,245.25,432674,VHT
2025-05-07,247.13,237298,VHT
2025-05-08,245.42,286140,VHT
2025-05-09,242.7,336150,VHT
2025-05-12,248.86,404723,VHT
2025-05-13,241.92,562564,VHT
2025-05-14,236.71,826282,VHT
2025-05-15,239.77,810376,VHT
2025-05-16,244.47,319966,VHT
2025-05-19,246.51,443027,VHT
2025-05-20,247.39,195588,VHT
2025-05-21,241.33,274931,VHT
2025-05-22,239.58,242050,VHT
2025-05-23,239.13,268602,VHT
2025-05-27,242.52,212093,VHT
2025-05-28,241.13,271905,VHT
2025-05-29,243.32,283423,VHT
2025-05-30,243.75,227077,VHT
2025-06-02,244.28,361209,VHT
2025-06-03,245.02,299715,VHT
2025-06-04,245.49,238621,VHT
2025-06-05,245.35,225379,VHT
2025-06-06,247.67,218716,VHT
2025-06-09,247.35,547543,VHT
2025-06-10,250.22,605396,VHT
2025-06-11,250.0,307392,VHT
2025-06-12,251.57,208493,VHT
2025-06-13,250.27,534673,VHT
2025-06-16,249.63,261984,VHT
2025-06-17,245.67,337172,VHT
2025-06-18,245.45,310657,VHT
2025-06-20,244.29,257585,VHT
2025-06-23,244.53,309309,VHT
2025-06-24,247.79,224148,VHT
2025-06-25,247.71,274060,VHT
2025-06-26,247.3,263659,VHT
2025-06-27,246.96,257534,VHT
2025-06-30,248.34,266822,VHT
2025-07-01,251.27,268666,VHT
2025-07-02,249.59,291677,VHT
2025-07-03,249.97,131997,VHT
2025-07-07,247.49,393156,VHT
2025-07-08,248.62,321162,VHT
2025-07-09,250.28,291994,VHT
2025-07-10,251.66,188189,VHT
2025-07-11,249.12,224672,VHT
2025-07-14,249.32,225907,VHT
2025-07-15,244.58,305367,VHT
2025-07-16,247.58,242498,VHT
2025-07-17,245.21,309605,VHT
2025-07-18,243.33,311959,VHT
2025-07-21,241.95,301999,VHT
2025-07-22,246.37,353756,VHT
2025-07-23,251.4,339140,VHT
2025-07-24,250.14,222169,VHT
2025-07-25,251.51,174118,VHT
2025-07-28,249.41,240491,VHT
2025-07-29,247.72,252849,VHT
2025-07-30,247.54,376556,VHT
2025-07-31,241.48,395094,VHT
2025-08-01,242.41,375106,VHT
2025-08-04,245.95,254171,VHT
2025-08-05,245.19,283206,VHT
2025-08-06,241.6,310710,VHT
2025-08-07,239.12,660792,VHT
2025-08-08,241.16,286313,VHT
2025-08-11,241.35,320675,VHT
2025-08-12,243.45,848163,VHT
2025-08-13,247.64,382191,VHT
2025-08-14,248.61,260972,VHT
2025-08-15,252.54,303522,VHT
2025-08-18,252.03,285272,VHT
2025-08-19,253.21,259261,VHT
2025-08-20,254.63,218991,VHT
2025-08-21,254.08,206366,VHT
2025-08-22,256.46,380002,VHT
2025-08-25,252.63,222816,VHT
2025-08-26,254.31,181073,VHT
2025-08-27,254.42,154519,VHT
2025-08-28,253.56,163075,VHT
2025-08-29,255.08,159747,VHT
