date,close,volume,ticker
2025-05-27,209.29,6057596,SOXX
2025-05-28,208.24,6769206,SOXX
2025-05-29,209.09,8602757,SOXX
2025-05-30,204.94,10781006,SOXX
2025-06-02,208.03,6034911,SOXX
2025-06-03,213.62,8905096,SOXX
2025-06-04,216.8,7339525,SOXX
2025-06-05,215.89,10944227,SOXX
2025-06-06,217.34,7582517,SOXX
2025-06-09,222.46,7712015,SOXX
2025-06-10,227.32,7676150,SOXX
2025-06-11,226.56,10405605,SOXX
2025-06-12,226.87,5149168,SOXX
2025-06-13,220.96,10484576,SOXX
2025-06-16,227.44,5772471,SOXX
2025-06-17,225.64,7290018,SOXX
2025-06-18,226.56,6657644,SOXX
2025-06-20,225.11,8202267,SOXX
2025-06-23,226.51,7115093,SOXX
2025-06-24,235.1,7017460,SOXX
2025-06-25,237.21,5252506,SOXX
2025-06-26,239.07,4350082,SOXX
2025-06-27,238.86,4520463,SOXX
2025-06-30,238.7,4925307,SOXX
2025-07-01,237.62,10892948,SOXX
2025-07-02,242.14,5978978,SOXX
2025-07-03,243.34,3069405,SOXX
2025-07-07,238.78,4859190,SOXX
2025-07-08,243.34,7276223,SOXX
2025-07-09,244.12,4415318,SOXX
2025-07-10,246.55,4869235,SOXX
2025-07-11,246.17,2649556,SOXX
2025-07-14,243.83,5522611,SOXX
2025-07-15,246.26,6042060,SOXX
2025-07-16,245.59,8348922,SOXX
2025-07-17,246.53,4801141,SOXX
2025-07-18,246.73,3758820,SOXX
2025-07-21,246.95,4672569,SOXX
2025-07-22,243.54,6870965,SOXX
2025-07-23,242.06,5952646,SOXX
2025-07-24,241.56,4166836,SOXX
2025-07-25,241.54,3511499,SOXX
2025-07-28,245.75,6432959,SOXX
2025-07-29,246.19,5299739,SOXX
2025-07-30,247.95,5300502,SOXX
2025-07-31,240.03,9419309,SOXX
2025-08-01,237.24,8549045,SOXX
2025-08-04,240.4,6189549,SOXX
2025-08-05,238.73,5149748,SOXX
2025-08-06,236.93,4966506,SOXX
2025-08-07,240.84,6073447,SOXX
2025-08-08,242.87,5301269,SOXX
2025-08-11,242.41,4127866,SOXX
2025-08-12,250.16,10096074,SOXX
2025-08-13,253.88,6022389,SOXX
2025-08-14,254.14,5315659,SOXX
2025-08-15,248.32,6840108,SOXX
2025-08-18,249.05,4978214,SOXX
2025-08-19,245.15,3508013,SOXX
2025-08-20,243.74,9423054,SOXX
2025-08-21,242.36,4581134,SOXX
2025-08-22,249.09,6527739,SOXX
2025-08-25,248.51,3654369,SOXX
2025-08-26,250.85,3762018,SOXX
2025-08-27,251.34,4195432,SOXX
2025-08-28,252.55,5060161,SOXX
2025-08-29,245.32,8672580,SOXX
